,age,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,divorced,married,single,failure,other,success
2049,37,2,0,194,1,0,0,12,5,566,7,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2050,35,3,0,247,1,0,0,12,5,167,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2051,26,3,1,-402,0,1,0,12,5,127,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2052,55,2,0,-40,1,0,0,12,5,178,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2053,57,2,0,3867,1,0,0,12,5,71,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2054,39,2,0,36,1,0,0,12,5,109,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2055,36,3,0,2167,1,1,0,12,5,120,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2056,35,3,0,243,1,0,0,12,5,102,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2057,33,1,0,2,1,1,0,12,5,409,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2058,40,2,0,737,1,0,0,12,5,117,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2059,31,2,0,286,0,0,0,12,5,177,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2060,32,3,0,311,0,0,0,12,5,757,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2061,27,3,0,541,1,0,0,12,5,145,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2062,31,2,0,2963,1,0,0,12,5,124,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2063,28,2,1,-871,1,0,0,12,5,36,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2064,33,2,0,75,1,1,0,12,5,94,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2065,31,2,0,2597,1,0,0,12,5,189,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2066,25,2,0,-454,1,0,0,12,5,24,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2067,29,2,0,0,0,0,0,12,5,33,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2068,47,1,0,304,1,0,0,12,5,185,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2069,59,1,0,220,1,0,0,12,5,165,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2070,35,3,0,561,1,0,0,12,5,405,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2071,33,1,0,211,1,0,0,12,5,172,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2072,31,3,0,4509,1,0,0,12,5,207,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2073,42,3,0,196,1,0,0,12,5,325,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2074,26,2,0,124,1,0,0,12,5,57,8,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2075,34,2,0,381,1,0,0,12,5,102,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2076,31,2,0,184,1,0,0,12,5,378,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2077,30,2,1,-149,1,1,0,12,5,164,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2078,54,2,0,-337,1,0,0,12,5,288,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2079,52,1,0,210,1,0,0,12,5,154,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2080,40,1,0,737,1,1,0,12,5,102,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2081,56,2,0,75,1,0,0,12,5,136,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2082,25,3,0,641,1,0,0,12,5,53,1,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2083,60,2,0,78,1,0,0,12,5,113,3,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2084,43,1,0,1558,1,0,0,12,5,110,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2085,32,2,0,227,1,0,0,12,5,523,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2086,48,2,0,602,1,0,0,12,5,231,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2087,43,2,0,798,1,0,0,12,5,217,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2088,37,2,0,1047,1,1,0,12,5,151,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2089,52,1,0,111,1,0,0,12,5,179,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2090,25,2,0,-439,1,0,0,12,5,293,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2091,31,3,1,37,1,0,0,12,5,281,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2092,35,2,0,362,1,0,0,12,5,363,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2093,27,2,0,1,1,0,0,12,5,86,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2094,41,2,0,304,1,0,0,12,5,1147,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2095,34,2,0,-89,1,0,0,12,5,209,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2096,55,2,0,276,1,0,0,12,5,486,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2097,26,2,0,288,1,0,0,12,5,49,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2098,36,1,0,650,1,0,0,12,5,170,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2099,45,2,0,171,1,0,0,12,5,539,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2100,27,2,0,-302,1,0,0,12,5,66,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2101,31,2,0,337,0,0,0,12,5,51,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2102,29,2,0,891,0,0,0,12,5,820,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2103,26,2,0,199,1,1,0,12,5,125,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2104,46,2,0,997,1,0,0,12,5,398,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2105,32,3,0,108,1,1,0,12,5,112,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2106,25,3,0,40,0,0,0,12,5,64,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2107,54,1,0,208,0,0,0,12,5,255,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2108,31,2,0,6890,1,0,0,12,5,34,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2109,33,2,0,395,1,0,0,12,5,95,8,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2110,28,3,0,-214,1,0,0,12,5,140,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2111,39,2,0,496,1,0,0,12,5,788,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2112,37,2,0,183,1,0,0,12,5,194,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2113,36,1,0,199,1,0,0,12,5,165,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2114,56,1,0,179,1,0,0,12,5,306,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2115,59,2,0,434,1,0,0,12,5,63,3,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2116,30,2,0,122,1,0,0,12,5,501,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2117,59,2,0,371,1,0,0,12,5,832,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2118,27,2,0,3675,0,0,0,12,5,101,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2119,29,3,0,11,1,0,0,12,5,214,4,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2120,48,2,0,194,1,1,0,12,5,290,6,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2121,44,2,0,23,1,0,0,12,5,388,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2122,39,1,0,446,1,0,0,12,5,183,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2123,46,1,0,-29,1,0,0,12,5,322,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2124,28,2,0,957,1,1,0,12,5,646,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2125,31,2,0,297,1,0,0,12,5,480,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2126,40,2,0,888,1,0,0,12,5,169,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2127,37,2,0,115,1,0,0,12,5,74,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2128,29,2,0,177,1,0,0,12,5,146,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2129,29,2,0,-28,1,0,0,12,5,393,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2130,24,2,0,951,1,0,0,12,5,744,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2131,32,2,0,5,1,0,0,12,5,593,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2132,26,2,0,586,1,1,0,12,5,215,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2133,47,2,1,-1445,1,0,0,12,5,379,2,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2134,26,2,1,-23,1,0,0,12,5,315,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2135,28,2,0,-284,1,0,0,12,5,162,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2136,58,2,0,1166,1,0,0,12,5,493,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2137,35,3,0,244,1,0,0,12,5,225,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2138,29,2,0,-72,1,0,0,12,5,208,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2139,56,1,0,1399,1,0,0,12,5,80,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2140,43,1,0,0,1,0,0,12,5,3,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2141,45,2,0,431,1,0,0,12,5,29,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2142,31,2,0,130,1,1,0,12,5,132,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2143,34,2,0,187,1,0,0,12,5,379,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2144,32,1,0,142,1,0,0,12,5,101,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2145,33,2,0,14,1,0,0,12,5,188,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2146,28,2,0,-219,1,0,0,12,5,386,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2147,43,2,0,275,1,0,0,12,5,457,4,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2148,49,2,0,5028,1,0,0,12,5,891,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2149,27,2,0,118,1,1,0,12,5,53,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2150,30,2,0,290,1,0,0,12,5,446,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2151,32,1,0,1064,1,0,0,12,5,326,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2152,37,2,0,904,1,0,0,12,5,507,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2153,31,2,0,628,1,0,0,12,5,1083,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2154,56,1,0,13,1,0,0,12,5,123,2,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2155,43,2,0,-63,1,0,0,12,5,160,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2156,48,2,0,164,1,0,0,12,5,139,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2157,31,1,0,985,1,0,0,12,5,178,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2158,36,2,0,616,1,1,0,12,5,156,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2159,24,2,0,237,1,0,0,12,5,200,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2160,29,2,0,380,0,1,0,12,5,154,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2161,23,2,0,290,1,0,0,12,5,163,4,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2162,54,2,0,104,1,0,0,12,5,391,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2163,24,2,0,117,1,1,0,12,5,470,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2164,25,2,0,276,1,0,0,12,5,268,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2165,36,2,0,-475,1,0,0,12,5,793,5,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2166,40,2,0,838,1,0,0,12,5,619,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2167,29,2,0,382,1,0,0,12,5,460,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2168,29,1,0,624,1,0,0,12,5,246,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2169,48,1,0,396,1,0,0,12,5,194,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2170,23,2,0,5,0,0,0,12,5,413,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2171,37,2,0,18,0,0,0,12,5,574,6,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2172,31,1,0,-464,1,1,0,12,5,256,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2173,29,2,0,330,1,0,0,12,5,88,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2174,56,2,0,2087,1,0,0,12,5,146,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2175,28,2,0,-260,1,0,0,12,5,170,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2176,44,2,0,236,1,0,0,12,5,596,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2177,48,2,0,684,1,1,0,12,5,139,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2178,30,2,0,458,1,0,0,12,5,177,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2179,32,1,0,324,1,0,0,12,5,577,1,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2180,41,1,0,1052,1,1,0,12,5,335,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2181,30,2,0,37,0,0,0,12,5,262,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2182,37,2,0,454,1,0,0,12,5,115,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2183,30,2,0,573,1,0,0,12,5,116,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2184,28,2,0,34,1,0,0,12,5,136,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2185,33,2,0,341,0,1,0,12,5,289,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2186,41,2,0,31,0,0,0,12,5,529,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2187,42,2,0,-189,1,0,0,12,5,247,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2188,50,2,0,424,1,0,0,12,5,72,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2189,23,3,0,250,1,0,0,12,5,166,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2190,38,2,0,3165,1,0,0,12,5,152,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2191,31,2,0,387,1,0,0,12,5,220,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2192,35,2,0,855,1,0,0,12,5,241,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2193,52,2,0,944,1,0,0,12,5,198,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2194,36,2,0,134,0,0,0,12,5,98,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2195,28,2,0,2845,1,0,0,12,5,182,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2196,27,3,0,2420,1,0,0,12,5,391,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2197,24,3,0,1535,1,0,0,12,5,126,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2198,45,3,0,0,0,0,0,12,5,55,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2199,39,2,0,504,1,0,0,12,5,495,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2200,38,2,0,-329,1,0,0,12,5,86,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2201,24,2,0,94,1,0,0,12,5,166,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2202,35,3,0,538,1,0,0,12,5,66,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2203,32,2,1,-18,1,0,0,12,5,155,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2204,48,1,0,26,1,0,0,12,5,311,3,194,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2205,36,1,0,177,1,0,0,12,5,63,5,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2206,46,1,0,633,1,0,0,12,5,236,10,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2207,28,2,0,205,1,0,0,12,5,92,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2208,50,2,0,1114,1,1,0,12,5,298,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2209,44,2,0,78,1,0,0,12,5,253,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2210,38,3,0,762,1,0,0,12,5,163,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2211,33,1,0,1862,1,0,0,12,5,65,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2212,57,3,0,73,0,0,0,12,5,41,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2213,40,2,0,2576,1,1,0,12,5,10,11,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2214,42,1,0,470,1,0,0,12,5,221,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2215,32,2,0,206,1,1,0,12,5,370,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2216,55,1,0,0,1,1,0,12,5,467,5,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2217,25,2,0,-76,1,0,0,12,5,241,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2218,42,3,0,1750,1,0,0,12,5,248,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2219,23,2,0,1104,1,0,0,12,5,120,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2220,31,2,0,286,1,1,0,12,5,260,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2221,21,2,0,137,1,0,0,12,5,198,3,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2222,46,3,0,-43,0,0,0,12,5,138,8,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2223,55,1,0,309,1,0,0,12,5,115,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2224,33,2,0,339,1,0,0,12,5,212,2,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2225,47,2,0,218,1,0,0,12,5,58,7,194,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2226,33,3,0,4128,1,0,0,12,5,456,6,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2227,40,3,0,867,1,1,0,12,5,145,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2228,32,3,0,1345,1,0,0,12,5,289,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2229,48,2,0,40,0,0,0,12,5,300,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2230,32,2,0,1466,1,0,0,12,5,264,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2231,26,2,0,96,1,0,0,12,5,181,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2232,38,2,0,332,1,0,0,12,5,184,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2233,46,2,0,1474,1,0,0,12,5,148,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2234,49,2,0,783,1,0,0,12,5,166,4,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2235,33,3,0,239,0,0,0,12,5,65,5,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2236,45,2,0,27,1,0,0,12,5,299,5,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2237,32,3,0,-24,1,0,0,12,5,93,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2238,39,2,0,23,1,0,0,12,5,22,5,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2239,53,1,0,6386,1,0,0,12,5,170,8,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2240,28,2,1,-353,1,0,0,12,5,89,3,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2241,31,2,0,-474,1,0,0,12,5,215,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2242,34,3,0,714,1,0,0,12,5,166,4,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2243,40,1,0,570,1,0,0,12,5,109,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2244,29,2,0,16,0,0,0,12,5,197,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2245,34,2,0,1504,1,0,0,12,5,395,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2246,31,2,0,-759,1,0,0,12,5,220,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2247,32,2,0,1097,1,0,0,12,5,298,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2248,31,2,0,520,1,0,0,12,5,123,7,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2249,53,2,0,0,0,0,0,12,5,140,7,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2250,38,2,0,573,1,0,0,12,5,334,7,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2251,57,1,1,0,1,0,0,12,5,73,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2252,58,3,0,146,1,0,0,12,5,186,6,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2253,50,1,0,-37,1,0,0,12,5,78,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2254,36,2,0,90,1,0,0,12,5,13,5,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2255,46,1,0,0,1,0,0,12,5,51,9,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2256,39,2,0,1242,1,0,0,12,5,303,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2257,31,2,0,98,1,1,0,12,5,159,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2258,44,3,0,295,1,0,0,12,5,103,8,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2259,53,2,0,465,0,1,0,12,5,95,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2260,35,3,0,1473,1,0,0,12,5,84,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
